nconst,screentime,season,episode,cum_episode
nm0865626,0.0,2,5,13
nm2366996,0.0,2,5,13
nm6932113,0.0,2,5,13
nm9139453,0.0,2,5,13
nm4455452,0.0,2,5,13
nm2599365,0.0,2,5,13
nm0451039,0.0,2,5,13
nm0736622,0.0,2,5,13
nm10492805,0.0,2,5,13
nm0005286,0.0,2,5,13
nm0005346,0.0,2,5,13
nm10858865,0.0,2,5,13
nm4763657,0.0,2,5,13
nm9162660,0.0,2,5,13
nm6914631,0.0,2,5,13
nm0715250,0.0,2,5,13
nm0231283,0.0,2,5,13
nm10858866,0.0,2,5,13
nm10113394,0.0,2,5,13
nm8632185,0.0,2,5,13
nm2854706,0.0,2,5,13
nm0067289,0.0,2,5,13
nm7596733,0.0,2,5,13
nm9351811,0.0,2,5,13
nm3784038,0.0,2,5,13
nm0732309,0.0,2,5,13
nm2649618,0.0,2,5,13
nm3127378,0.0,2,5,13
nm10858907,0.0,2,5,13
nm0064769,0.0,2,5,13
nm0177684,0.0,2,5,13
nm7486145,0.0,2,5,13
nm8968713,0.0,2,5,13
nm0002064,68.0,2,5,13
nm7426827,0.0,2,5,13
nm10859043,0.0,2,5,13
nm4877882,0.0,2,5,13
nm10800302,0.0,2,5,13
nm10503336,0.0,2,5,13
nm11831982,0.0,2,5,13
nm8443632,0.0,2,5,13
nm5316223,0.0,2,5,13
nm1561803,0.0,2,5,13
nm4484458,0.0,2,5,13
nm1938954,0.0,2,5,13
nm2436618,0.0,2,5,13
nm3664430,0.0,2,5,13
nm1400028,0.0,2,5,13
nm3730354,0.0,2,5,13
nm3790450,0.0,2,5,13
nm2588460,0.0,2,5,13
nm0372961,0.0,2,5,13
nm2251731,823.0,2,5,13
nm4707628,206.0,2,5,13
nm1341875,0.0,2,5,13
nm7805172,0.0,2,5,13
nm8829871,0.0,2,5,13
nm0652663,0.0,2,5,13
nm10651052,0.0,2,5,13
nm3086344,0.0,2,5,13
nm0804670,0.0,2,5,13
nm8621079,0.0,2,5,13
nm0391738,0.0,2,5,13
nm0510499,0.0,2,5,13
nm0126260,259.0,2,5,13
nm1942245,0.0,2,5,13
nm0625664,0.0,2,5,13
nm1051091,0.0,2,5,13
nm5400943,0.0,2,5,13
nm0019972,0.0,2,5,13
nm4496720,0.0,2,5,13
nm0321047,0.0,2,5,13
nm0660357,0.0,2,5,13
nm7428203,0.0,2,5,13
nm2068715,49.0,2,5,13
nm6596476,0.0,2,5,13
nm1172764,0.0,2,5,13
nm0507097,0.0,2,5,13
nm8672061,0.0,2,5,13
nm8712537,0.0,2,5,13
nm4145450,213.0,2,5,13
nm5318612,26.0,2,5,13
nm0342399,76.0,2,5,13
nm0640669,10.0,2,5,13
nm0341289,121.0,2,5,13
nm11844260,834.0,2,5,13
nm0183698,43.0,2,5,13
nm1464987,87.0,2,5,13
nm3833201,87.0,2,5,13
nm0899681,11.0,2,5,13
nm7661798,73.0,2,5,13
nm0039162,65.0,2,5,13
nm9689239,249.0,2,5,13
nm5216674,0.0,2,5,13
nm2724431,0.0,2,5,13
nm0501999,0.0,2,5,13
nm1382520,0.0,2,5,13
nm10832523,0.0,2,5,13
nm9321976,0.0,2,5,13
nm10663114,0.0,2,5,13
nm0337020,0.0,2,5,13
nm3825890,0.0,2,5,13
nm1032698,0.0,2,5,13
nm4937798,0.0,2,5,13
nm0630149,0.0,2,5,13
nm0633604,0.0,2,5,13
nm2626729,0.0,2,5,13
nm2945443,0.0,2,5,13
nm0629762,0.0,2,5,13
nm3735340,0.0,2,5,13
nm3997201,0.0,2,5,13
nm2555508,0.0,2,5,13
nm1995518,0.0,2,5,13
nm11194853,0.0,2,5,13
nm5408297,0.0,2,5,13
nm6345766,0.0,2,5,13
nm2830921,0.0,2,5,13
nm9386229,0.0,2,5,13
nm10445529,0.0,2,5,13
nm5213022,0.0,2,5,13
nm3998232,0.0,2,5,13
nm8722705,0.0,2,5,13
nm3115672,0.0,2,5,13
nm3588591,0.0,2,5,13
nm0249378,0.0,2,5,13
nm2204675,0.0,2,5,13
nm4941776,0.0,2,5,13
nm13709685,0.0,2,5,13
nm2740432,0.0,2,5,13
nm9465479,0.0,2,5,13
nm2828257,0.0,2,5,13
nm5691930,0.0,2,5,13
nm3859763,0.0,2,5,13
nm5385972,0.0,2,5,13
nm1108188,0.0,2,5,13
nm8305739,0.0,2,5,13
nm0010075,0.0,2,5,13
nm0390229,0.0,2,5,13
nm2062703,0.0,2,5,13
nm0145009,0.0,2,5,13
nm2320740,0.0,2,5,13
nm13711233,0.0,2,5,13
nm13711234,0.0,2,5,13
nm12595343,0.0,2,5,13
nm11253362,0.0,2,5,13
nm3979748,0.0,2,5,13
nm0001218,0.0,2,5,13
nm6757431,0.0,2,5,13
nm3164080,0.0,2,5,13
nm10472416,0.0,2,5,13
nm6125416,0.0,2,5,13
nm1837990,0.0,2,5,13
nm4124639,0.0,2,5,13
nm0095746,0.0,2,5,13
nm1072959,0.0,2,5,13
nm4197984,0.0,2,5,13
nm11283975,0.0,2,5,13
nm8323958,0.0,2,5,13
nm12051167,0.0,2,5,13
nm13134361,0.0,2,5,13
nm4877630,0.0,2,5,13
nm1505364,0.0,2,5,13
nm4758544,0.0,2,5,13
nm0917060,0.0,2,5,13
nm3117780,0.0,2,5,13
nm2316016,0.0,2,5,13
nm5824806,0.0,2,5,13
nm1047968,0.0,2,5,13
nm12083304,0.0,2,5,13
nm0244432,0.0,2,5,13
nm11884404,0.0,2,5,13
nm8346956,0.0,2,5,13
nm9137651,0.0,2,5,13
nm0312334,0.0,2,5,13
nm8530399,0.0,2,5,13
nm8293944,0.0,2,5,13
nm1178525,0.0,2,5,13
nm0533884,0.0,2,5,13
nm0531734,0.0,2,5,13
nm1335292,0.0,2,5,13
nm0243678,0.0,2,5,13
nm0001663,0.0,2,5,13
nm3615514,0.0,2,5,13
nm9692502,0.0,2,5,13
nm0668702,0.0,2,5,13
nm1660027,0.0,2,5,13
nm6021290,0.0,2,5,13
nm7718443,0.0,2,5,13
nm5756305,0.0,2,5,13
nm1082823,0.0,2,5,13
nm5531364,0.0,2,5,13
nm10814744,0.0,2,5,13
nm11689578,0.0,2,5,13
nm1895271,0.0,2,5,13
nm1705467,0.0,2,5,13
nm0042336,0.0,2,5,13
nm1971004,0.0,2,5,13
nm7636245,0.0,2,5,13
nm0217221,0.0,2,5,13
nm8133624,0.0,2,5,13
nm8493111,0.0,2,5,13
nm7624031,0.0,2,5,13
nm0498083,0.0,2,5,13
nm6364830,0.0,2,5,13
nm5045671,0.0,2,5,13
nm8488639,0.0,2,6,14
nm4240263,0.0,2,6,14
nm1069800,142.0,2,6,14
nm0651456,0.0,2,6,14
nm1102278,650.0,2,6,14
nm6970024,0.0,2,6,14
nm4425051,1129.0,2,6,14
nm0609150,0.0,2,6,14
nm3678876,0.0,2,6,14
nm1900772,242.0,2,6,14
nm3929195,1137.0,2,6,14
nm0670408,0.0,2,6,14
nm0000223,0.0,2,6,14
nm2281371,209.0,2,6,14
nm3901596,0.0,2,6,14
nm0193639,0.0,2,6,14
nm2003700,251.0,2,6,14
nm1307435,0.0,2,6,14
nm1756121,0.0,2,6,14
nm4981734,0.0,2,6,14
nm0266422,0.0,2,6,14
nm0881631,1208.0,2,6,14
nm4666051,0.0,2,6,14
nm2130844,0.0,2,6,14
nm6288116,0.0,2,6,14
nm0072648,0.0,2,6,14
nm7068138,0.0,2,6,14
nm0637992,0.0,2,6,14
nm4007618,0.0,2,6,14
nm5092703,0.0,2,6,14
nm7343952,192.0,2,6,14
nm6150071,2139.0,2,6,14
nm0265994,0.0,2,6,14
nm5102131,0.0,2,6,14
nm0948580,0.0,2,6,14
nm0877304,0.0,2,6,14
nm2002239,0.0,2,6,14
nm5973363,0.0,2,6,14
nm9339903,0.0,2,6,14
nm6844613,0.0,2,6,14
nm4415642,0.0,2,6,14
nm0261170,0.0,2,6,14
nm0028625,0.0,2,6,14
nm3398072,0.0,2,6,14
nm10104439,0.0,2,6,14
nm4538459,0.0,2,6,14
nm5044034,0.0,2,6,14
nm1854087,0.0,2,6,14
nm0057217,0.0,2,6,14
nm2671505,0.0,2,6,14
nm0998489,0.0,2,6,14
nm0022306,1859.0,2,6,14
nm7928115,0.0,2,6,14
nm9656790,0.0,2,6,14
nm0020329,0.0,2,6,14
nm2063213,0.0,2,6,14
nm6325955,0.0,2,6,14
nm1395410,0.0,2,6,14
nm1828818,0.0,2,6,14
nm1219099,0.0,2,6,14
nm6736759,0.0,2,6,14
nm7325131,0.0,2,6,14
nm7836038,0.0,2,6,14
nm1416900,0.0,2,6,14
nm0007664,0.0,2,6,14
nm7232332,1700.0,2,6,14
nm0005120,0.0,2,6,14
nm0035334,0.0,2,6,14
nm9481962,0.0,2,6,14
nm2631436,0.0,2,6,14
nm9125441,0.0,2,6,14
nm0677310,0.0,2,6,14
nm7811049,0.0,2,6,14
nm3823884,0.0,2,6,14
nm5784413,0.0,2,6,14
nm6575546,0.0,2,6,14
nm1569513,0.0,2,6,14
nm4468899,0.0,2,6,14
nm7747190,0.0,2,6,14
nm1845550,0.0,2,6,14
nm7609013,0.0,2,6,14
nm6922083,0.0,2,6,14
nm1868511,0.0,2,6,14
nm8968714,0.0,2,6,14
nm10858730,0.0,2,6,14
nm9684220,0.0,2,6,14
nm0369241,0.0,2,6,14
nm2694584,0.0,2,6,14
nm0000708,0.0,2,6,14
nm3194791,0.0,2,6,14
nm1997152,117.0,2,6,14
nm2970187,0.0,2,6,14
nm10858875,0.0,2,6,14
nm0865626,0.0,2,6,14
nm2366996,0.0,2,6,14
nm6932113,0.0,2,6,14
nm9139453,0.0,2,6,14
nm4455452,0.0,2,6,14
nm2599365,0.0,2,6,14
nm0451039,0.0,2,6,14
nm0736622,0.0,2,6,14
nm10492805,0.0,2,6,14
nm0005286,0.0,2,6,14
nm0005346,0.0,2,6,14
nm10858865,0.0,2,6,14
nm4763657,0.0,2,6,14
nm9162660,0.0,2,6,14
nm6914631,0.0,2,6,14
nm0715250,0.0,2,6,14
nm0231283,0.0,2,6,14
nm10858866,0.0,2,6,14
nm10113394,0.0,2,6,14
nm8632185,0.0,2,6,14
nm2854706,0.0,2,6,14
nm0067289,0.0,2,6,14
nm7596733,0.0,2,6,14
nm9351811,0.0,2,6,14
nm3784038,0.0,2,6,14
nm0732309,378.0,2,6,14
nm2649618,0.0,2,6,14
nm3127378,0.0,2,6,14
nm10858907,0.0,2,6,14
nm0064769,0.0,2,6,14
nm0177684,0.0,2,6,14
nm7486145,0.0,2,6,14
nm8968713,0.0,2,6,14
nm0002064,0.0,2,6,14
nm7426827,0.0,2,6,14
nm10859043,0.0,2,6,14
nm4877882,0.0,2,6,14
nm10800302,0.0,2,6,14
nm10503336,0.0,2,6,14
nm11831982,0.0,2,6,14
nm8443632,0.0,2,6,14
nm5316223,0.0,2,6,14
nm1561803,0.0,2,6,14
nm4484458,0.0,2,6,14
nm1938954,0.0,2,6,14
nm2436618,0.0,2,6,14
nm3664430,0.0,2,6,14
nm1400028,0.0,2,6,14
nm3730354,0.0,2,6,14
nm3790450,0.0,2,6,14
nm2588460,97.0,2,6,14
nm0372961,0.0,2,6,14
nm2251731,932.0,2,6,14
nm4707628,0.0,2,6,14
nm1341875,0.0,2,6,14
nm7805172,0.0,2,6,14
nm8829871,0.0,2,6,14
nm0652663,0.0,2,6,14
nm10651052,22.0,2,6,14
nm3086344,0.0,2,6,14
nm0804670,0.0,2,6,14
nm8621079,0.0,2,6,14
nm0391738,0.0,2,6,14
nm0510499,0.0,2,6,14
nm0126260,0.0,2,6,14
nm1942245,0.0,2,6,14
nm0625664,0.0,2,6,14
nm1051091,0.0,2,6,14
nm5400943,0.0,2,6,14
nm0019972,0.0,2,6,14
nm4496720,0.0,2,6,14
nm0321047,0.0,2,6,14
nm0660357,0.0,2,6,14
nm7428203,0.0,2,6,14
nm2068715,0.0,2,6,14
nm6596476,0.0,2,6,14
nm1172764,0.0,2,6,14
nm0507097,0.0,2,6,14
nm8672061,0.0,2,6,14
nm8712537,0.0,2,6,14
nm4145450,0.0,2,6,14
nm5318612,0.0,2,6,14
nm0342399,0.0,2,6,14
nm0640669,0.0,2,6,14
nm0341289,0.0,2,6,14
nm11844260,0.0,2,6,14
nm0183698,0.0,2,6,14
nm1464987,0.0,2,6,14
nm3833201,0.0,2,6,14
nm0899681,132.0,2,6,14
nm7661798,0.0,2,6,14
nm0039162,1166.0,2,6,14
nm9689239,0.0,2,6,14
nm5216674,145.0,2,6,14
nm2724431,113.0,2,6,14
nm0501999,120.0,2,6,14
nm1382520,226.0,2,6,14
nm10832523,138.0,2,6,14
nm9321976,317.0,2,6,14
nm10663114,99.0,2,6,14
nm0337020,172.0,2,6,14
nm3825890,0.0,2,6,14
nm1032698,0.0,2,6,14
nm4937798,0.0,2,6,14
nm0630149,0.0,2,6,14
nm0633604,0.0,2,6,14
nm2626729,0.0,2,6,14
nm2945443,0.0,2,6,14
nm0629762,0.0,2,6,14
nm3735340,0.0,2,6,14
nm3997201,0.0,2,6,14
nm2555508,0.0,2,6,14
nm1995518,0.0,2,6,14
nm11194853,0.0,2,6,14
nm5408297,0.0,2,6,14
nm6345766,0.0,2,6,14
nm2830921,0.0,2,6,14
nm9386229,0.0,2,6,14
nm10445529,0.0,2,6,14
nm5213022,0.0,2,6,14
nm3998232,0.0,2,6,14
nm8722705,0.0,2,6,14
nm3115672,0.0,2,6,14
nm3588591,0.0,2,6,14
nm0249378,0.0,2,6,14
nm2204675,0.0,2,6,14
nm4941776,0.0,2,6,14
nm13709685,0.0,2,6,14
nm2740432,0.0,2,6,14
nm9465479,0.0,2,6,14
nm2828257,0.0,2,6,14
nm5691930,0.0,2,6,14
nm3859763,0.0,2,6,14
nm5385972,0.0,2,6,14
nm1108188,0.0,2,6,14
nm8305739,0.0,2,6,14
nm0010075,0.0,2,6,14
nm0390229,0.0,2,6,14
nm2062703,0.0,2,6,14
nm0145009,0.0,2,6,14
nm2320740,0.0,2,6,14
nm13711233,0.0,2,6,14
nm13711234,0.0,2,6,14
nm12595343,0.0,2,6,14
nm11253362,0.0,2,6,14
nm3979748,0.0,2,6,14
nm0001218,0.0,2,6,14
nm6757431,0.0,2,6,14
nm3164080,0.0,2,6,14
nm10472416,0.0,2,6,14
nm6125416,0.0,2,6,14
nm1837990,0.0,2,6,14
nm4124639,0.0,2,6,14
nm0095746,0.0,2,6,14
nm1072959,0.0,2,6,14
nm4197984,0.0,2,6,14
nm11283975,0.0,2,6,14
nm8323958,0.0,2,6,14
nm12051167,0.0,2,6,14
nm13134361,0.0,2,6,14
nm4877630,0.0,2,6,14
nm1505364,0.0,2,6,14
nm4758544,0.0,2,6,14
nm0917060,0.0,2,6,14
nm3117780,0.0,2,6,14
nm2316016,0.0,2,6,14
nm5824806,0.0,2,6,14
nm1047968,0.0,2,6,14
nm12083304,0.0,2,6,14
nm0244432,0.0,2,6,14
nm11884404,0.0,2,6,14
nm8346956,0.0,2,6,14
nm9137651,0.0,2,6,14
nm0312334,0.0,2,6,14
nm8530399,0.0,2,6,14
nm8293944,0.0,2,6,14
nm1178525,0.0,2,6,14
nm0533884,0.0,2,6,14
nm0531734,0.0,2,6,14
nm1335292,0.0,2,6,14
nm0243678,0.0,2,6,14
nm0001663,0.0,2,6,14
nm3615514,0.0,2,6,14
nm9692502,0.0,2,6,14
nm0668702,0.0,2,6,14
nm1660027,0.0,2,6,14
nm6021290,0.0,2,6,14
nm7718443,0.0,2,6,14
nm5756305,0.0,2,6,14
nm1082823,0.0,2,6,14
nm5531364,0.0,2,6,14
nm10814744,0.0,2,6,14
nm11689578,0.0,2,6,14
nm1895271,0.0,2,6,14
nm1705467,0.0,2,6,14
nm0042336,0.0,2,6,14
nm1971004,0.0,2,6,14
nm7636245,0.0,2,6,14
nm0217221,0.0,2,6,14
nm8133624,0.0,2,6,14
nm8493111,0.0,2,6,14
nm7624031,0.0,2,6,14
nm0498083,0.0,2,6,14
nm6364830,0.0,2,6,14
nm5045671,0.0,2,6,14
nm8488639,0.0,2,7,15
nm4240263,0.0,2,7,15
nm1069800,350.0,2,7,15
nm0651456,0.0,2,7,15
nm1102278,744.0,2,7,15
nm6970024,0.0,2,7,15
nm4425051,846.0,2,7,15
nm0609150,0.0,2,7,15
nm3678876,0.0,2,7,15
nm1900772,137.0,2,7,15
nm3929195,568.0,2,7,15
nm0670408,0.0,2,7,15
nm0000223,0.0,2,7,15
nm2281371,233.0,2,7,15
nm3901596,0.0,2,7,15
nm0193639,214.0,2,7,15
nm2003700,144.0,2,7,15
nm1307435,0.0,2,7,15
nm1756121,115.0,2,7,15
nm4981734,0.0,2,7,15
nm0266422,0.0,2,7,15
nm0881631,1048.0,2,7,15
nm4666051,0.0,2,7,15
nm2130844,0.0,2,7,15
nm6288116,0.0,2,7,15
nm0072648,0.0,2,7,15
nm7068138,0.0,2,7,15
nm0637992,0.0,2,7,15
nm4007618,0.0,2,7,15
nm5092703,0.0,2,7,15
nm7343952,0.0,2,7,15
nm6150071,348.0,2,7,15
nm0265994,0.0,2,7,15
nm5102131,0.0,2,7,15
nm0948580,0.0,2,7,15
nm0877304,0.0,2,7,15
nm2002239,0.0,2,7,15
nm5973363,0.0,2,7,15
nm9339903,0.0,2,7,15
nm6844613,0.0,2,7,15
nm4415642,0.0,2,7,15
nm0261170,0.0,2,7,15
nm0028625,0.0,2,7,15
nm3398072,0.0,2,7,15
nm10104439,0.0,2,7,15
nm4538459,0.0,2,7,15
nm5044034,0.0,2,7,15
nm1854087,0.0,2,7,15
nm0057217,0.0,2,7,15
nm2671505,0.0,2,7,15
nm0998489,0.0,2,7,15
nm0022306,497.0,2,7,15
nm7928115,0.0,2,7,15
nm9656790,0.0,2,7,15
nm0020329,0.0,2,7,15
nm2063213,0.0,2,7,15
nm6325955,0.0,2,7,15
nm1395410,0.0,2,7,15
nm1828818,0.0,2,7,15
nm1219099,0.0,2,7,15
nm6736759,0.0,2,7,15
nm7325131,0.0,2,7,15
nm7836038,0.0,2,7,15
nm1416900,339.0,2,7,15
nm0007664,0.0,2,7,15
nm7232332,338.0,2,7,15
nm0005120,0.0,2,7,15
nm0035334,0.0,2,7,15
nm9481962,0.0,2,7,15
nm2631436,0.0,2,7,15
nm9125441,0.0,2,7,15
nm0677310,0.0,2,7,15
nm7811049,0.0,2,7,15
nm3823884,0.0,2,7,15
nm5784413,0.0,2,7,15
nm6575546,0.0,2,7,15
nm1569513,0.0,2,7,15
nm4468899,0.0,2,7,15
nm7747190,0.0,2,7,15
nm1845550,0.0,2,7,15
nm7609013,0.0,2,7,15
nm6922083,0.0,2,7,15
nm1868511,0.0,2,7,15
nm8968714,0.0,2,7,15
nm10858730,0.0,2,7,15
nm9684220,0.0,2,7,15
nm0369241,0.0,2,7,15
nm2694584,0.0,2,7,15
nm0000708,0.0,2,7,15
nm3194791,0.0,2,7,15
nm1997152,91.0,2,7,15
nm2970187,0.0,2,7,15
nm10858875,0.0,2,7,15
nm0865626,0.0,2,7,15
nm2366996,0.0,2,7,15
nm6932113,0.0,2,7,15
nm9139453,0.0,2,7,15
nm4455452,0.0,2,7,15
nm2599365,0.0,2,7,15
nm0451039,0.0,2,7,15
nm0736622,0.0,2,7,15
nm10492805,0.0,2,7,15
nm0005286,0.0,2,7,15
nm0005346,0.0,2,7,15
nm10858865,0.0,2,7,15
nm4763657,0.0,2,7,15
nm9162660,0.0,2,7,15
nm6914631,0.0,2,7,15
nm0715250,0.0,2,7,15
nm0231283,472.0,2,7,15
nm10858866,0.0,2,7,15
nm10113394,0.0,2,7,15
nm8632185,0.0,2,7,15
nm2854706,0.0,2,7,15
nm0067289,0.0,2,7,15
nm7596733,0.0,2,7,15
nm9351811,0.0,2,7,15
nm3784038,0.0,2,7,15
nm0732309,547.0,2,7,15
nm2649618,0.0,2,7,15
nm3127378,0.0,2,7,15
nm10858907,0.0,2,7,15
nm0064769,0.0,2,7,15
nm0177684,0.0,2,7,15
nm7486145,0.0,2,7,15
nm8968713,0.0,2,7,15
nm0002064,0.0,2,7,15
nm7426827,0.0,2,7,15
nm10859043,0.0,2,7,15
nm4877882,0.0,2,7,15
nm10800302,0.0,2,7,15
nm10503336,0.0,2,7,15
nm11831982,0.0,2,7,15
nm8443632,0.0,2,7,15
nm5316223,36.0,2,7,15
nm1561803,0.0,2,7,15
nm4484458,0.0,2,7,15
nm1938954,0.0,2,7,15
nm2436618,0.0,2,7,15
nm3664430,0.0,2,7,15
nm1400028,0.0,2,7,15
nm3730354,0.0,2,7,15
nm3790450,0.0,2,7,15
nm2588460,0.0,2,7,15
nm0372961,17.0,2,7,15
nm2251731,729.0,2,7,15
nm4707628,376.0,2,7,15
nm1341875,0.0,2,7,15
nm7805172,326.0,2,7,15
nm8829871,0.0,2,7,15
nm0652663,0.0,2,7,15
nm10651052,0.0,2,7,15
nm3086344,0.0,2,7,15
nm0804670,0.0,2,7,15
nm8621079,0.0,2,7,15
nm0391738,0.0,2,7,15
nm0510499,0.0,2,7,15
nm0126260,0.0,2,7,15
nm1942245,0.0,2,7,15
nm0625664,0.0,2,7,15
nm1051091,0.0,2,7,15
nm5400943,0.0,2,7,15
nm0019972,0.0,2,7,15
nm4496720,0.0,2,7,15
nm0321047,0.0,2,7,15
nm0660357,0.0,2,7,15
nm7428203,0.0,2,7,15
nm2068715,107.0,2,7,15
nm6596476,0.0,2,7,15
nm1172764,0.0,2,7,15
nm0507097,0.0,2,7,15
nm8672061,0.0,2,7,15
nm8712537,0.0,2,7,15
nm4145450,0.0,2,7,15
nm5318612,0.0,2,7,15
nm0342399,0.0,2,7,15
nm0640669,0.0,2,7,15
nm0341289,0.0,2,7,15
nm11844260,0.0,2,7,15
nm0183698,0.0,2,7,15
nm1464987,0.0,2,7,15
nm3833201,0.0,2,7,15
nm0899681,74.0,2,7,15
nm7661798,0.0,2,7,15
nm0039162,606.0,2,7,15
nm9689239,0.0,2,7,15
nm5216674,0.0,2,7,15
nm2724431,0.0,2,7,15
nm0501999,0.0,2,7,15
nm1382520,0.0,2,7,15
nm10832523,0.0,2,7,15
nm9321976,0.0,2,7,15
nm10663114,0.0,2,7,15
nm0337020,0.0,2,7,15
nm3825890,138.0,2,7,15
nm1032698,103.0,2,7,15
nm4937798,111.0,2,7,15
nm0630149,374.0,2,7,15
nm0633604,214.0,2,7,15
nm2626729,374.0,2,7,15
nm2945443,0.0,2,7,15
nm0629762,0.0,2,7,15
nm3735340,0.0,2,7,15
nm3997201,0.0,2,7,15
nm2555508,0.0,2,7,15
nm1995518,0.0,2,7,15
nm11194853,0.0,2,7,15
nm5408297,0.0,2,7,15
nm6345766,0.0,2,7,15
nm2830921,0.0,2,7,15
nm9386229,0.0,2,7,15
nm10445529,0.0,2,7,15
nm5213022,0.0,2,7,15
nm3998232,0.0,2,7,15
nm8722705,0.0,2,7,15
nm3115672,0.0,2,7,15
nm3588591,0.0,2,7,15
nm0249378,0.0,2,7,15
nm2204675,0.0,2,7,15
nm4941776,0.0,2,7,15
nm13709685,0.0,2,7,15
nm2740432,0.0,2,7,15
nm9465479,0.0,2,7,15
nm2828257,0.0,2,7,15
nm5691930,0.0,2,7,15
nm3859763,0.0,2,7,15
nm5385972,0.0,2,7,15
nm1108188,0.0,2,7,15
nm8305739,0.0,2,7,15
nm0010075,0.0,2,7,15
nm0390229,0.0,2,7,15
nm2062703,0.0,2,7,15
nm0145009,0.0,2,7,15
nm2320740,0.0,2,7,15
nm13711233,0.0,2,7,15
nm13711234,0.0,2,7,15
nm12595343,0.0,2,7,15
nm11253362,0.0,2,7,15
nm3979748,0.0,2,7,15
nm0001218,0.0,2,7,15
nm6757431,0.0,2,7,15
nm3164080,0.0,2,7,15
nm10472416,0.0,2,7,15
nm6125416,0.0,2,7,15
nm1837990,0.0,2,7,15
nm4124639,0.0,2,7,15
nm0095746,0.0,2,7,15
nm1072959,0.0,2,7,15
nm4197984,0.0,2,7,15
nm11283975,0.0,2,7,15
nm8323958,0.0,2,7,15
nm12051167,0.0,2,7,15
nm13134361,0.0,2,7,15
nm4877630,0.0,2,7,15
nm1505364,0.0,2,7,15
nm4758544,0.0,2,7,15
nm0917060,0.0,2,7,15
nm3117780,0.0,2,7,15
nm2316016,0.0,2,7,15
nm5824806,0.0,2,7,15
nm1047968,0.0,2,7,15
nm12083304,0.0,2,7,15
nm0244432,0.0,2,7,15
nm11884404,0.0,2,7,15
nm8346956,0.0,2,7,15
nm9137651,0.0,2,7,15
nm0312334,0.0,2,7,15
nm8530399,0.0,2,7,15
nm8293944,0.0,2,7,15
nm1178525,0.0,2,7,15
nm0533884,0.0,2,7,15
nm0531734,0.0,2,7,15
nm1335292,0.0,2,7,15
nm0243678,0.0,2,7,15
nm0001663,0.0,2,7,15
nm3615514,0.0,2,7,15
nm9692502,0.0,2,7,15
nm0668702,0.0,2,7,15
nm1660027,0.0,2,7,15
nm6021290,0.0,2,7,15
nm7718443,0.0,2,7,15
nm5756305,0.0,2,7,15
nm1082823,0.0,2,7,15
nm5531364,0.0,2,7,15
nm10814744,0.0,2,7,15
nm11689578,0.0,2,7,15
nm1895271,0.0,2,7,15
nm1705467,0.0,2,7,15
nm0042336,0.0,2,7,15
nm1971004,0.0,2,7,15
nm7636245,0.0,2,7,15
nm0217221,0.0,2,7,15
nm8133624,0.0,2,7,15
nm8493111,0.0,2,7,15
nm7624031,0.0,2,7,15
nm0498083,0.0,2,7,15
nm6364830,0.0,2,7,15
nm5045671,0.0,2,7,15
nm8488639,0.0,2,8,16
nm4240263,0.0,2,8,16
nm1069800,453.0,2,8,16
nm0651456,0.0,2,8,16
nm1102278,1509.0,2,8,16
nm6970024,0.0,2,8,16
nm4425051,1109.0,2,8,16
nm0609150,0.0,2,8,16
nm3678876,0.0,2,8,16
nm1900772,200.0,2,8,16
nm3929195,1159.0,2,8,16
nm0670408,0.0,2,8,16
nm0000223,0.0,2,8,16
nm2281371,143.0,2,8,16
nm3901596,0.0,2,8,16
nm0193639,53.0,2,8,16
nm2003700,132.0,2,8,16
nm1307435,0.0,2,8,16
nm1756121,0.0,2,8,16
nm4981734,0.0,2,8,16
nm0266422,0.0,2,8,16
nm0881631,1576.0,2,8,16
nm4666051,0.0,2,8,16
nm2130844,0.0,2,8,16
nm6288116,0.0,2,8,16
nm0072648,0.0,2,8,16
nm7068138,0.0,2,8,16
nm0637992,0.0,2,8,16
nm4007618,0.0,2,8,16
nm5092703,0.0,2,8,16
nm7343952,0.0,2,8,16
nm6150071,1079.0,2,8,16
nm0265994,0.0,2,8,16
nm5102131,0.0,2,8,16
nm0948580,0.0,2,8,16
nm0877304,0.0,2,8,16
nm2002239,0.0,2,8,16
nm5973363,0.0,2,8,16
nm9339903,0.0,2,8,16
nm6844613,0.0,2,8,16
nm4415642,0.0,2,8,16
nm0261170,0.0,2,8,16
nm0028625,0.0,2,8,16
nm3398072,0.0,2,8,16
nm10104439,0.0,2,8,16
nm4538459,0.0,2,8,16
nm5044034,0.0,2,8,16
nm1854087,0.0,2,8,16
nm0057217,0.0,2,8,16
nm2671505,0.0,2,8,16
nm0998489,0.0,2,8,16
nm0022306,910.0,2,8,16
nm7928115,0.0,2,8,16
nm9656790,0.0,2,8,16
nm0020329,0.0,2,8,16
nm2063213,0.0,2,8,16
nm6325955,0.0,2,8,16
nm1395410,0.0,2,8,16
nm1828818,0.0,2,8,16
nm1219099,0.0,2,8,16
nm6736759,0.0,2,8,16
nm7325131,0.0,2,8,16
nm7836038,0.0,2,8,16
nm1416900,1120.0,2,8,16
nm0007664,0.0,2,8,16
nm7232332,1055.0,2,8,16
nm0005120,0.0,2,8,16
nm0035334,0.0,2,8,16
nm9481962,0.0,2,8,16
nm2631436,0.0,2,8,16
nm9125441,0.0,2,8,16
